CaseID,ActivityID,CompleteTimestamp
2241,8_8,2012-06-26 21:14:26
2241,9_8,2012-06-28 22:03:07
2241,6_0,2012-07-10 23:38:20
2242,1_5,2012-04-23 23:07:23
2242,8_8,2012-04-23 23:34:43
2242,6_0,2012-04-27 22:29:08
2243,1_9,2010-11-27 02:04:06
2243,8_9,2010-12-03 17:24:16
2243,6_0,2010-12-10 19:04:28
2244,1_10,2012-03-12 19:47:50
2244,8_4,2012-04-05 22:44:07
2244,9_8,2012-04-05 23:16:21
2244,6_0,2012-04-19 15:23:32
2246,1_4,2011-09-08 15:42:42
2246,8_7,2011-09-08 15:44:47
2246,6_0,2011-09-09 20:28:45
2247,1_3,2012-02-08 19:57:39
2247,8_5,2012-02-08 19:58:09
2247,6_0,2012-02-08 22:15:32
2248,1_9,2011-12-22 01:16:13
2248,8_7,2011-12-27 18:04:07
2248,6_0,2011-12-28 18:24:38
2248,6_0,2011-12-28 18:24:38
2249,3_9,2010-04-29 23:26:12
2249,1_5,2010-04-30 17:41:37
2249,8_5,2010-04-30 18:29:06
2249,6_10,2010-04-30 19:26:43
2249,8_6,2010-04-30 21:08:45
2249,9_4,2010-05-01 00:42:57
2249,8_1,2010-05-03 19:13:11
2249,6_0,2010-05-03 19:13:22
2250,1_10,2012-07-27 21:18:51
2250,9_8,2012-08-13 20:42:53
2250,6_0,2012-08-27 16:37:11
2251,1_9,2011-09-30 18:02:42
2251,8_4,2011-10-07 18:22:17
2251,6_0,2011-10-07 18:36:38
2252,1_6,2012-01-23 19:59:21
2252,8_4,2012-01-23 22:10:18
2252,6_0,2012-01-23 22:43:10
2254,1_5,2010-09-22 22:53:46
2254,8_2,2010-09-22 23:25:02
2254,6_0,2010-09-22 23:25:38
2255,1_6,2012-01-27 01:27:22
2255,8_8,2012-01-27 17:03:08
2255,6_0,2012-01-31 22:39:20
2256,1_2,2012-08-08 16:14:19
2256,6_0,2012-08-08 16:14:40
2257,1_8,2011-11-11 23:59:28
2257,8_10,2011-11-14 17:03:20
2257,6_0,2011-12-06 01:35:16
2258,1_6,2012-06-15 00:01:33
2258,8_9,2012-06-15 15:51:02
2258,6_0,2012-06-21 16:05:21
2259,3_3,2012-07-25 22:47:20
2259,1_1,2012-07-25 22:47:47
2259,8_4,2012-07-25 22:47:54
2259,6_0,2012-07-25 23:15:05
2260,1_6,2011-09-28 18:02:41
2260,8_5,2011-09-28 20:40:32
2260,6_0,2011-09-28 22:09:56
2261,1_2,2012-01-28 00:25:30
2261,8_4,2012-01-28 00:25:46
2261,6_0,2012-01-28 00:35:33
2262,1_2,2012-01-19 20:18:45
2262,8_4,2012-01-19 20:19:00
2262,6_0,2012-01-19 20:30:10
2263,1_4,2011-03-22 20:02:38
2263,1_1,2011-03-22 20:06:02
2263,8_6,2011-03-22 20:06:10
2263,6_0,2011-03-23 01:44:31
2264,1_8,2011-10-04 17:10:13
2264,8_3,2011-10-06 15:57:33
2264,6_0,2011-10-06 15:59:21
2265,1_5,2011-03-30 20:09:42
2265,1_1,2011-03-30 21:14:34
2265,1_10,2011-03-30 21:14:35
2265,8_9,2011-04-08 23:38:33
2265,6_0,2011-04-18 19:07:29
2266,1_6,2010-04-08 18:05:38
2266,8_1,2010-04-08 22:27:56
2266,6_0,2010-04-08 22:28:00
2269,1_4,2011-03-25 22:40:45
2269,8_9,2011-03-25 22:43:04
2269,9_1,2011-03-31 17:37:26
2269,8_10,2011-03-31 18:21:46
2269,6_0,2011-04-13 18:04:03
2270,1_5,2011-10-10 21:39:46
2270,6_0,2011-10-10 22:07:47
2271,1_6,2010-08-26 15:37:12
2271,8_4,2010-08-26 21:13:00
2271,9_2,2010-08-26 21:35:50
2271,8_1,2010-08-27 15:00:40
2271,6_0,2010-08-27 15:00:47
2272,1_5,2010-05-28 20:56:25
2272,1_8,2010-05-28 22:01:50
2272,8_5,2010-05-31 17:30:29
2272,6_0,2010-05-31 18:53:30
2273,1_6,2012-05-10 22:58:37
2273,8_8,2012-05-11 15:28:57
2273,6_0,2012-05-14 22:35:37
2274,1_10,2010-12-17 19:29:53
2274,8_3,2011-01-20 20:09:05
2274,6_0,2011-01-20 20:14:11
2275,1_3,2011-03-14 22:15:57
2275,8_4,2011-03-14 22:16:30
2275,6_0,2011-03-14 22:41:28
2276,1_3,2012-06-13 20:15:11
2276,6_0,2012-06-13 20:16:22
2277,1_3,2012-02-13 18:45:02
2277,8_4,2012-02-13 18:45:33
2277,6_0,2012-02-13 19:23:54
2278,1_7,2011-09-27 21:05:25
2278,1_3,2011-09-28 23:27:46
2278,6_0,2011-09-28 23:28:18
2280,1_4,2010-10-01 16:44:58
2280,8_6,2010-10-01 17:01:34
2280,6_0,2010-10-01 20:48:50
2281,1_2,2011-06-16 17:08:59
2281,1_9,2011-06-16 17:09:21
2281,1_8,2011-06-20 16:45:53
2281,1_3,2011-06-21 23:46:47
2281,8_9,2011-06-21 23:47:13
2281,9_3,2011-06-28 17:25:57
2281,8_2,2011-06-29 18:26:38
2281,6_0,2011-06-29 18:27:32
2282,1_1,2010-03-17 17:21:44
2282,8_10,2010-03-17 17:21:53
2282,6_0,2010-04-23 15:36:36
2283,1_7,2010-10-26 23:48:07
2283,8_3,2010-10-27 17:58:58
2283,6_0,2010-10-27 18:02:08
2284,1_2,2011-04-14 23:37:05
2284,1_7,2011-04-14 23:37:25
2284,8_3,2011-04-15 18:43:34
2284,6_0,2011-04-15 18:48:10
2286,1_6,2012-01-18 17:08:50
2286,8_5,2012-01-18 22:32:50
2286,6_0,2012-01-19 00:29:09
2287,1_2,2011-05-16 21:00:46
2287,8_6,2011-05-16 21:01:03
2287,9_3,2011-05-17 15:45:25
2287,8_7,2011-05-18 18:25:06
2287,9_5,2011-05-19 20:25:04
2287,6_0,2011-05-23 16:24:29
2288,1_10,2010-05-17 16:17:52
2288,8_8,2010-05-31 16:30:15
2288,8_1,2010-06-03 22:53:49
2288,6_0,2010-06-03 22:53:55
2289,1_10,2010-12-20 17:34:57
2289,8_10,2010-12-28 02:00:14
2289,6_0,2011-01-20 19:46:32
2291,1_8,2011-01-13 01:35:03
2291,8_2,2011-01-14 20:26:55
2291,6_0,2011-01-14 20:27:11
2292,1_4,2010-03-25 23:46:37
2292,8_4,2010-03-25 23:51:41
2292,9_10,2010-03-26 00:00:49
2292,8_1,2010-05-06 01:05:25
2292,6_0,2010-05-06 01:05:34
2293,1_5,2012-06-12 22:16:44
2293,8_4,2012-06-12 22:58:59
2293,6_10,2012-06-12 23:17:43
2293,6_0,2012-06-12 23:17:44
2294,1_9,2011-06-29 20:30:31
2294,8_9,2011-07-04 23:01:57
2294,9_6,2011-07-14 17:53:46
2294,6_0,2011-07-21 15:06:02
2295,1_1,2011-02-22 18:20:32
2295,8_4,2011-02-22 18:20:43
2295,9_6,2011-02-22 18:40:16
2295,8_7,2011-03-02 01:18:44
2295,9_7,2011-03-03 18:15:27
2295,8_1,2011-03-11 19:35:13
2295,6_0,2011-03-11 19:35:24
2296,1_1,2012-08-07 17:48:10
2296,8_4,2012-08-07 17:48:17
2296,6_0,2012-08-07 18:06:48
2297,3_4,2010-03-10 17:29:54
2297,1_1,2010-03-10 17:31:20
2297,8_10,2010-03-10 17:31:29
2297,6_0,2010-03-24 00:36:12
2298,1_9,2010-07-15 15:26:13
2298,8_2,2010-07-19 22:22:20
2298,6_0,2010-07-19 22:22:55
2299,1_10,2010-07-08 18:47:06
2299,8_6,2010-08-05 15:52:19
2299,6_0,2010-08-05 20:40:44
2301,1_7,2010-05-11 21:28:20
2301,8_4,2010-05-12 18:07:55
2301,6_10,2010-05-12 18:30:50
2301,8_10,2010-05-17 22:53:29
2301,6_0,2010-06-14 18:46:40
2303,1_9,2012-02-01 20:36:49
2303,8_5,2012-02-08 23:22:58
2303,6_0,2012-02-09 02:02:55
2304,1_7,2011-11-15 23:16:32
2304,8_7,2011-11-17 01:08:35
2304,9_7,2011-11-17 23:49:05
2304,8_9,2011-11-25 19:57:44
2304,9_9,2011-12-02 17:19:53
2304,6_0,2011-12-19 17:22:52
2305,1_1,2011-03-31 22:11:12
2305,8_5,2011-03-31 22:11:23
2305,6_0,2011-03-31 23:50:54
2306,1_7,2011-10-13 22:10:50
2306,8_8,2011-10-14 20:43:24
2306,9_9,2011-10-19 16:21:57
2306,6_0,2011-11-07 23:11:23
2307,1_9,2010-08-03 14:59:33
2307,8_2,2010-08-10 21:36:01
2307,6_0,2010-08-10 21:36:24
2309,1_8,2010-07-14 20:59:42
2309,1_9,2010-07-16 17:38:44
2309,8_5,2010-07-20 22:17:15
2309,6_0,2010-07-20 23:49:34
2310,1_10,2010-11-19 01:26:02
2310,8_8,2010-12-07 19:59:17
2310,9_7,2010-12-10 19:36:54
2310,8_2,2010-12-21 17:20:52
2310,6_0,2010-12-21 17:21:08
2311,1_2,2011-02-16 22:36:14
2311,8_9,2011-02-16 22:36:37
2311,9_2,2011-02-22 01:12:12
2311,8_4,2011-02-22 20:26:45
2311,6_0,2011-02-22 20:47:55
2312,1_4,2011-03-24 00:46:29
2312,8_9,2011-03-24 00:51:12
2312,6_0,2011-03-29 18:09:33
2313,1_8,2012-06-12 22:09:03
2313,8_2,2012-06-14 20:49:19
2313,6_0,2012-06-14 20:49:44
2314,1_7,2011-01-04 01:04:29
2314,8_2,2011-01-04 19:45:30
2314,6_0,2011-01-04 19:46:28
2316,1_5,2011-07-05 17:10:36
2316,1_7,2011-07-05 18:03:00
2316,8_2,2011-07-06 18:55:31
2316,6_0,2011-07-06 18:55:57
2317,1_7,2012-02-22 18:16:18
2317,8_8,2012-02-24 00:08:03
2317,6_0,2012-02-27 19:58:50
2318,1_8,2012-06-18 20:37:57
2318,8_9,2012-06-20 15:10:58
2318,9_7,2012-06-25 20:56:24
2318,9_1,2012-07-03 21:54:41
2318,9_1,2012-07-03 21:54:42
2318,6_0,2012-07-03 22:03:04
2319,1_2,2010-10-01 21:48:25
2319,8_2,2010-10-01 21:48:47
2319,9_10,2010-10-01 21:49:19
2319,8_1,2010-10-27 21:17:32
2319,6_0,2010-10-27 21:17:41
2320,1_1,2010-05-13 16:52:29
2320,8_4,2010-05-13 16:52:41
2320,6_0,2010-05-13 17:09:42
2321,1_5,2010-03-11 23:37:20
2321,8_8,2010-03-12 00:48:46
2321,6_0,2010-03-15 18:05:02
2323,1_1,2012-02-07 01:00:58
2323,8_4,2012-02-07 01:01:09
2323,6_0,2012-02-07 01:42:18
2324,1_10,2011-09-19 15:11:11
2324,8_9,2011-09-28 18:05:33
2324,6_0,2011-10-07 17:48:29
2325,1_4,2010-04-26 18:23:11
2325,8_1,2010-04-26 18:32:15
2325,6_0,2010-04-26 18:32:28
2326,1_4,2012-03-28 23:37:11
2326,8_9,2012-03-28 23:40:35
2326,9_9,2012-04-03 18:54:57
2326,6_0,2012-04-19 15:46:35
2327,1_6,2011-10-04 20:30:28
2327,8_8,2011-10-04 23:57:06
2327,8_8,2011-10-07 23:55:55
2327,6_0,2011-10-12 16:29:47
2329,1_10,2010-04-27 20:55:56
2329,8_3,2010-05-13 20:37:21
2329,6_0,2010-05-13 20:39:43
2331,1_5,2011-01-10 22:32:55
2331,1_1,2011-01-11 00:15:39
2331,8_5,2011-01-11 00:15:46
2331,9_2,2011-01-11 01:26:55
2331,8_1,2011-01-11 17:14:04
2331,6_0,2011-01-11 17:14:17
2332,1_1,2011-04-06 23:38:51
2332,8_9,2011-04-06 23:39:03
2332,6_0,2011-04-15 15:55:46
2333,1_2,2011-06-14 15:10:03
2333,8_7,2011-06-14 15:10:16
2333,8_8,2011-06-15 16:50:56
2333,8_1,2011-06-17 20:32:55
2333,6_0,2011-06-17 20:33:02
2334,1_10,2011-09-12 16:31:36
2334,8_9,2011-09-26 21:14:23
2334,6_0,2011-10-06 16:15:56
2336,1_10,2010-09-14 00:04:48
2336,8_9,2010-09-21 23:04:13
2336,2_5,2010-09-27 17:59:47
2336,6_0,2010-10-06 16:01:47
2337,1_10,2011-01-17 20:16:15
2337,1_1,2011-01-27 17:35:28
2337,8_6,2011-01-27 17:35:33
2337,9_7,2011-01-27 23:29:14
2337,8_1,2011-02-04 20:48:40
2337,6_0,2011-02-04 20:48:48
2338,1_10,2010-06-29 23:45:01
2338,8_3,2010-07-08 23:19:15
2338,6_10,2010-07-08 23:22:00
2338,8_10,2010-07-16 16:09:50
2338,9_5,2010-07-29 20:50:18
2338,8_1,2010-08-02 16:48:49
2338,6_0,2010-08-02 16:48:58
2339,1_10,2010-07-30 18:34:39
2339,8_6,2010-09-01 16:00:29
2339,6_0,2010-09-01 18:57:10
2340,1_6,2010-05-17 17:05:53
2340,8_6,2010-05-17 19:14:18
2340,6_0,2010-05-17 23:09:47
2341,1_3,2011-06-07 22:56:36
2341,8_7,2011-06-07 22:57:07
2341,9_3,2011-06-09 20:56:08
2341,9_6,2011-06-10 20:30:45
2341,9_9,2011-06-17 23:02:13
2341,8_2,2011-07-07 17:18:24
2341,6_0,2011-07-07 17:19:00
2342,1_10,2012-07-30 20:51:36
2342,8_7,2012-08-13 23:58:03
2342,9_8,2012-08-14 20:08:45
2342,9_8,2012-08-14 20:08:45
2342,6_0,2012-08-27 16:26:50
2343,1_2,2011-08-01 15:58:51
2343,8_3,2011-08-01 15:59:07
2343,6_0,2011-08-01 16:07:08
2344,1_6,2012-03-05 19:08:35
2344,8_5,2012-03-05 22:31:38
2344,6_0,2012-03-06 00:33:16
2345,1_10,2011-07-27 23:46:01
2345,1_1,2011-08-10 20:43:32
2345,1_8,2011-08-10 20:43:33
2345,8_8,2011-08-12 23:53:41
2345,9_4,2011-08-16 15:48:46
2345,6_0,2011-08-18 16:44:10
2347,1_5,2012-07-26 20:10:25
2347,6_0,2012-07-26 20:36:50
2349,1_10,2010-07-02 18:21:00
2349,8_2,2010-07-26 20:40:46
2349,6_10,2010-07-26 20:41:00
2349,8_5,2010-07-27 22:31:16
2349,6_0,2010-07-28 00:19:22
2350,1_9,2012-02-03 17:24:42
2350,8_3,2012-02-08 00:22:09
2350,6_10,2012-02-08 00:28:54
2350,8_10,2012-02-08 17:10:19
2350,6_0,2012-02-20 19:40:00
2351,1_5,2011-07-25 21:48:43
2351,6_0,2011-07-25 23:44:40
2352,1_9,2011-04-05 00:02:15
2352,8_9,2011-04-08 23:45:12
2352,6_0,2011-04-18 18:59:38
2353,1_3,2011-10-25 15:55:45
2353,8_5,2011-10-25 15:56:33
2353,6_0,2011-10-25 16:58:01
2354,1_10,2011-02-02 00:57:39
2354,1_1,2011-02-16 01:53:07
2354,8_9,2011-02-16 01:53:12
2354,6_0,2011-02-21 23:55:59
2355,1_9,2011-01-21 20:48:01
2355,8_10,2011-01-26 17:30:24
2355,6_0,2011-02-16 19:30:36
2357,1_5,2012-03-15 00:47:10
2357,6_0,2012-03-15 01:36:06
2358,1_10,2012-02-24 22:54:58
2358,8_6,2012-03-09 20:56:52
2358,6_0,2012-03-09 23:49:40
2359,1_4,2010-09-07 16:41:57
2359,8_6,2010-09-07 16:43:53
2359,6_0,2010-09-07 20:52:29
2360,1_2,2011-06-27 22:49:46
2360,1_9,2011-06-27 22:50:04
2360,8_10,2011-07-01 17:22:31
2360,6_0,2011-07-14 18:17:03
2361,1_3,2011-03-08 22:02:09
2361,8_4,2011-03-08 22:02:58
2361,9_3,2011-03-08 22:38:18
2361,8_7,2011-03-09 19:04:28
2361,6_0,2011-03-10 18:53:24
2363,1_4,2011-11-18 22:23:27
2363,8_4,2011-11-18 22:39:54
2363,6_0,2011-11-18 22:55:04
2364,1_3,2011-06-15 15:38:09
2364,8_6,2011-06-15 15:38:38
2364,6_0,2011-06-15 21:30:15
2365,1_2,2012-02-27 17:20:34
2365,8_8,2012-02-27 17:20:52
2365,6_0,2012-02-29 20:15:00
2366,1_7,2012-05-28 20:28:05
2366,8_10,2012-05-29 15:03:19
2366,9_7,2012-06-12 16:32:52
2366,6_0,2012-06-20 16:33:55
2367,1_10,2012-08-08 22:34:59
2367,8_10,2012-08-31 17:02:30
2367,6_0,2012-09-17 15:35:57
2369,1_7,2010-02-26 00:07:33
2369,8_10,2010-02-27 00:25:37
2369,6_0,2010-03-12 18:50:25
2370,1_10,2010-07-01 21:44:31
2370,8_2,2010-07-26 20:34:58
2370,6_0,2010-07-26 20:35:29
2371,1_2,2011-11-10 18:08:51
2371,8_5,2011-11-10 18:09:07
2371,6_0,2011-11-10 19:28:34
2372,1_4,2011-11-29 18:07:41
2372,8_7,2011-11-29 18:16:39
2372,6_0,2011-11-30 20:44:13
2373,1_4,2011-02-14 20:31:16
2373,1_4,2011-02-14 20:33:58
2373,8_5,2011-02-14 20:37:05
2373,9_3,2011-02-14 22:48:17
2373,8_1,2011-02-16 01:41:19
2373,6_0,2011-02-16 01:41:26
2374,1_5,2012-07-30 21:28:52
2374,8_2,2012-07-30 23:00:06
2374,6_0,2012-07-30 23:00:24
2376,1_10,2011-05-06 17:31:55
2376,8_8,2011-05-17 23:35:34
2376,6_0,2011-05-20 15:09:17
2377,1_10,2010-03-19 23:44:32
2377,8_1,2010-04-09 21:43:57
2377,6_0,2010-04-09 21:44:01
2378,1_9,2011-10-14 15:55:38
2378,8_10,2011-10-20 21:45:44
2378,6_0,2011-11-02 17:25:55
2379,1_3,2011-04-14 17:22:00
2379,8_7,2011-04-14 17:22:25
2379,9_2,2011-04-15 16:26:25
2379,8_1,2011-04-15 20:57:32
2379,6_0,2011-04-15 20:57:42
2380,1_7,2012-09-18 23:18:05
2380,8_10,2012-09-19 18:00:15
2380,9_5,2012-10-04 21:48:13
2380,8_3,2012-10-09 17:29:52
2380,6_0,2012-10-09 17:32:21
2382,1_2,2012-02-10 01:39:09
2382,8_8,2012-02-10 01:39:28
2382,2_7,2012-02-14 21:01:09
2382,6_0,2012-03-06 19:38:40
2383,1_10,2010-02-19 19:58:32
2383,8_6,2010-03-11 23:30:33
2383,6_0,2010-03-12 18:14:41
2384,1_5,2011-02-22 01:15:51
2384,8_7,2011-02-22 01:44:18
2384,6_10,2011-02-23 21:02:02
2384,8_3,2011-02-24 22:09:25
2384,6_10,2011-02-24 22:12:17
2384,8_7,2011-02-24 22:21:24
2384,9_9,2011-02-25 22:47:21
2384,8_1,2011-03-18 23:46:20
2384,6_0,2011-03-18 23:46:26
2385,1_8,2011-01-18 23:22:33
2385,8_2,2011-01-20 20:20:17
2385,6_0,2011-01-20 20:21:12
2386,1_8,2012-07-25 23:36:51
2386,8_9,2012-07-27 18:54:57
2386,6_0,2012-08-01 15:17:22
2387,8_3,2010-03-05 19:08:27
2387,6_10,2010-03-05 19:14:58
2387,6_10,2010-03-08 21:10:08
2387,6_0,2010-03-08 21:10:23
2388,1_10,2012-07-30 16:46:09
2388,8_10,2012-08-07 16:23:24
2388,6_0,2012-08-20 23:32:53
2389,3_8,2010-06-22 17:02:02
2389,1_7,2010-06-22 22:14:52
2389,8_2,2010-06-23 22:34:47
2389,6_0,2010-06-23 22:35:10
2390,1_10,2012-08-02 23:27:02
2390,8_9,2012-08-22 23:30:53
2390,6_0,2012-08-27 20:20:21
2392,1_10,2010-12-20 22:55:14
2392,8_6,2011-01-11 19:52:17
2392,6_0,2011-01-12 00:10:27
2393,1_5,2011-02-02 22:36:09
2393,8_1,2011-02-02 23:34:25
2393,6_0,2011-02-02 23:34:35
2394,1_5,2012-01-20 01:15:37
2394,8_10,2012-01-20 02:04:27
2394,6_0,2012-02-11 02:17:38
2395,1_8,2010-03-19 20:56:16
2395,8_2,2010-03-22 23:33:21
2395,6_0,2010-03-22 23:33:58
2396,1_3,2011-08-22 20:17:17
2396,8_8,2011-08-22 20:17:44
2396,6_0,2011-08-24 23:56:26
2397,1_1,2012-02-20 18:28:55
2397,8_5,2012-02-20 18:29:03
2397,6_0,2012-02-20 20:45:35
2400,8_7,2011-12-13 20:57:57
2400,9_2,2011-12-14 17:31:34
2400,6_0,2011-12-14 20:20:59
2401,1_1,2011-08-02 21:56:04
2401,8_7,2011-08-02 21:56:15
2401,6_0,2011-08-04 00:03:15
2402,1_2,2011-06-22 17:50:36
2402,1_8,2011-06-22 17:50:54
2402,8_4,2011-06-24 23:54:04
2402,6_0,2011-06-25 00:06:50
2403,1_10,2012-09-03 23:57:19
2403,8_8,2012-09-17 17:46:52
2403,6_0,2012-09-21 20:17:57
2404,8_5,2011-11-03 20:42:56
2404,6_0,2011-11-03 22:57:12
2405,1_9,2010-08-20 21:14:31
2405,8_10,2010-08-27 17:05:56
2405,6_0,2010-09-22 21:56:53
2406,1_6,2011-09-19 17:38:34
2406,6_0,2011-09-19 22:00:25
2407,1_9,2011-07-20 23:06:23
2407,8_5,2011-07-25 18:37:17
2407,9_7,2011-07-25 20:43:07
2407,6_10,2011-08-05 21:35:14
2407,8_7,2011-08-16 17:07:14
2407,9_7,2011-08-18 15:44:21
2407,6_0,2011-08-26 22:20:33
2408,1_7,2010-11-09 02:19:17
2408,8_7,2010-11-10 00:35:40
2408,6_0,2010-11-11 00:03:48
2409,1_5,2012-03-20 00:20:19
2409,6_10,2012-03-20 00:53:17
2409,6_0,2012-03-20 00:53:18
2410,1_8,2010-03-19 21:00:02
2410,8_9,2010-03-23 01:16:37
2410,6_0,2010-03-30 21:46:08
2411,1_10,2010-06-01 20:50:06
2411,8_2,2010-06-10 23:15:40
2411,6_10,2010-06-10 23:15:57
2411,8_6,2010-06-14 15:40:33
2411,6_0,2010-06-14 21:02:46
2412,1_6,2010-05-17 18:24:09
2412,8_2,2010-05-17 20:50:39
2412,6_0,2010-05-17 20:51:09
2413,1_8,2010-11-26 17:26:39
2413,8_8,2010-11-30 02:04:16
2413,6_0,2010-12-02 01:50:11
2414,1_3,2011-02-10 18:57:57
2414,8_6,2011-02-10 18:58:28
2414,9_2,2011-02-11 01:58:57
2414,8_1,2011-02-11 18:11:59
2414,6_0,2011-02-11 18:12:07
2415,1_7,2012-07-30 23:45:09
2415,8_9,2012-07-31 23:24:21
2415,6_0,2012-08-08 22:01:28
2416,1_2,2012-03-27 15:41:46
2416,8_3,2012-03-27 15:42:00
2416,6_0,2012-03-27 15:44:37
2418,3_3,2010-05-12 23:25:04
2418,1_1,2010-05-12 23:25:46
2418,8_2,2010-05-12 23:25:58
2418,9_10,2010-05-12 23:26:17
2418,8_8,2010-06-11 21:44:10
2418,6_0,2010-06-14 22:32:38
2419,1_1,2012-07-04 16:24:31
2419,8_7,2012-07-04 16:24:39
2419,9_6,2012-07-06 15:22:57
2419,6_0,2012-07-13 21:49:49
2420,1_10,2011-09-29 16:48:35
2420,8_5,2011-10-11 17:24:28
2420,6_0,2011-10-11 18:35:44
2421,1_1,2012-04-11 20:30:26
2421,8_4,2012-04-11 20:30:34
2421,6_0,2012-04-11 20:47:32
2422,1_1,2010-11-25 01:43:48
2422,8_4,2010-11-25 01:44:00
2422,6_0,2010-11-25 02:06:03
2423,1_10,2010-05-24 21:04:42
2423,8_3,2010-06-07 17:34:31
2423,6_0,2010-06-07 17:37:38
2424,1_3,2011-02-08 22:27:37
2424,8_4,2011-02-08 22:28:44
2424,7_None,2011-02-08 23:06:04
2424,6_0,2011-02-18 19:14:54
2425,1_3,2011-02-17 23:12:40
2425,8_10,2011-02-17 23:13:06
2425,6_10,2011-03-05 01:58:37
2425,8_6,2011-03-28 15:16:24
2425,6_0,2011-03-28 22:27:54
2426,1_7,2011-12-01 23:53:47
2426,8_10,2011-12-03 01:29:07
2426,9_7,2011-12-13 18:50:00
2426,6_0,2011-12-22 22:36:37
2427,1_8,2011-09-27 20:27:13
2427,8_9,2011-09-30 22:10:24
2427,6_0,2011-10-07 17:05:58
2428,1_6,2010-07-08 15:36:51
2428,8_1,2010-07-08 17:56:03
2428,6_0,2010-07-08 17:56:12
2429,1_6,2012-02-10 18:55:04
2429,8_8,2012-02-10 23:18:02
2429,9_4,2012-02-13 19:11:51
2429,6_10,2012-02-16 18:27:08
2429,6_0,2012-02-16 18:27:16
2430,1_9,2011-09-05 15:01:56
2430,8_10,2011-09-09 17:01:06
2430,6_0,2011-09-30 16:00:18
2431,1_3,2012-08-14 21:15:22
2431,8_7,2012-08-14 21:15:55
2431,6_0,2012-08-16 16:22:53
2433,1_4,2011-11-16 20:22:44
2433,6_0,2011-11-16 20:24:12
2434,1_4,2011-10-06 22:37:06
2434,8_9,2011-10-06 22:46:24
2434,6_0,2011-10-14 23:46:18
2435,1_5,2011-01-12 22:30:57
2435,8_2,2011-01-12 22:53:15
2435,9_7,2011-01-12 22:53:42
2435,8_1,2011-01-21 17:28:56
2435,6_0,2011-01-21 17:29:04
2437,1_4,2010-12-06 17:28:17
2437,8_1,2010-12-06 17:35:40
2437,6_0,2010-12-06 17:35:51
2438,1_5,2010-03-10 00:22:22
2438,8_9,2010-03-10 00:57:34
2438,6_0,2010-03-16 20:39:45
2439,1_8,2010-07-12 15:04:58
2439,8_9,2010-07-14 18:18:31
2439,9_8,2010-07-22 15:44:36
2439,8_1,2010-08-03 23:09:32
2439,6_0,2010-08-03 23:09:38
2440,1_7,2012-07-30 18:06:52
2440,8_8,2012-07-31 15:23:22
2440,6_0,2012-08-03 15:26:18
2441,1_10,2010-02-02 18:49:41
2441,1_1,2010-02-16 00:57:27
2441,8_1,2010-02-16 00:57:33
2441,6_0,2010-02-16 00:57:38
2442,1_3,2011-06-14 20:59:43
2442,8_9,2011-06-14 21:00:42
2442,9_8,2011-06-22 21:24:54
2442,8_3,2011-07-05 20:30:17
2442,6_0,2011-07-05 20:31:26
2443,1_10,2010-07-23 21:17:14
2443,8_6,2010-09-01 16:21:14
2443,9_5,2010-09-01 21:13:02
2443,8_2,2010-09-06 18:05:29
2443,6_0,2010-09-06 18:06:01
2444,1_7,2010-10-19 21:40:30
2444,8_1,2010-10-20 22:13:13
2444,6_0,2010-10-20 22:13:25
2445,3_2,2010-09-22 18:13:00
2445,1_1,2010-09-22 18:13:17
2445,8_2,2010-09-22 18:13:28
2445,6_0,2010-09-22 18:13:42
2446,1_8,2010-09-09 15:42:54
2446,8_8,2010-09-10 23:28:34
2446,6_0,2010-09-14 22:34:52
2449,1_8,2012-01-13 17:29:50
2449,8_5,2012-01-16 22:51:44
2449,6_0,2012-01-17 00:02:54
2450,1_5,2011-07-19 17:30:46
2450,8_7,2011-07-19 18:30:01
2450,6_0,2011-07-20 15:28:21
2453,1_9,2010-04-26 18:19:07
2453,8_3,2010-05-03 17:40:22
2453,6_0,2010-05-03 17:43:00
2454,1_9,2012-05-09 21:29:20
2454,8_6,2012-05-14 23:13:46
2454,9_7,2012-05-15 15:41:07
2454,6_0,2012-05-25 15:35:07
2455,1_3,2012-08-13 18:45:48
2455,8_10,2012-08-13 18:46:22
2455,9_2,2012-09-21 15:37:37
2455,6_0,2012-09-21 18:55:27
2456,1_5,2011-10-13 21:46:42
2456,8_6,2011-10-13 22:31:54
2456,6_0,2011-10-14 17:47:40
2457,1_10,2010-07-01 23:36:15
2457,8_3,2010-08-10 20:52:51
2457,6_0,2010-08-10 20:55:19
2459,1_10,2011-03-01 21:01:39
2459,8_9,2011-03-09 23:59:36
2459,6_0,2011-03-14 23:35:30
2460,1_6,2010-06-09 18:21:29
2460,8_3,2010-06-09 21:10:19
2460,6_0,2010-06-09 21:17:45
2461,1_6,2012-01-31 00:40:16
2461,8_3,2012-01-31 17:44:19
2461,6_0,2012-01-31 17:52:07
2462,1_1,2012-06-12 22:40:35
2462,8_7,2012-06-12 22:40:43
2462,6_0,2012-06-14 18:36:38
2462,6_0,2012-06-14 18:36:38
2463,1_5,2011-08-05 00:10:09
2463,8_9,2011-08-05 00:34:36
2463,6_10,2011-08-10 23:16:14
2463,9_9,2011-08-11 21:57:34
2463,6_0,2011-08-31 20:21:59
2464,3_9,2010-08-03 00:27:30
2464,1_2,2010-08-03 18:36:31
